country,age,gender,smoker,state,simulated_deaths,simulated_population,simulated_rates
Germany (insured),24,M,Yes,Berlin,6.94,9932.847451875676,6.986918941042915e-4
Germany (insured),24,M,Yes,Brandenburg,5.2,6779.993369614186,7.669624019552552e-4
Germany (insured),24,M,Yes,Bremen,1.28,1816.555641661857,7.046302192147583e-4
Germany (insured),24,M,Yes,Hamburg,3.96,5016.47661565269,7.893986762828291e-4
Germany (insured),24,M,Yes,Hessen,12.5,16862.166982840747,7.413044843358645e-4
Germany (insured),24,M,Yes,Mecklenburg-Vorpommern,3.2,4279.31066091212,7.477839898910101e-4
Germany (insured),24,M,Yes,Niedersachsen,15.28,21435.056133466078,7.128509440263921e-4
Germany (insured),24,M,Yes,Nordrhein-Westfalen,34.84,47771.82361260536,7.293001892187954e-4
Germany (insured),24,M,Yes,Rheinland-Pfalz,7.6,10962.60706849782,6.932657489694565e-4
Germany (insured),24,M,Yes,Saarland,2.12,2611.5638177135997,8.117741506527842e-4
Germany (insured),24,M,Yes,Sachsen,7.68,10739.789115039242,7.15097840165732e-4
Germany (insured),24,M,Yes,Sachsen-Anhalt,3.98,5726.309002202266,6.950375885180737e-4
Germany (insured),24,M,Yes,Schleswig-Holstein,5.84,7788.520098186354,7.498215227511464e-4
Germany (insured),24,M,Yes,Thüringen,3.94,5573.692202789952,7.068922819289886e-4
Germany (insured),25,F,No,Baden-Württemberg,16.16,83696.65406521774,1.9307820820899097e-4
Germany (insured),25,F,No,Bayern,19.8,99166.05991561637,1.9966508719665243e-4
Germany (insured),25,F,No,Berlin,5.02,27916.958637404434,1.7981901485765613e-4
Germany (insured),25,F,No,Brandenburg,3.48,19055.642944124083,1.826230691981494e-4
Germany (insured),25,F,No,Bremen,0.9,5105.555980449632,1.7627854898591072e-4
Germany (insured),25,F,No,Hamburg,2.76,14099.156446647867,1.9575639226673036e-4
Germany (insured),25,F,No,Hessen,9.72,47392.2931443067,2.050966381897407e-4
Germany (insured),25,F,No,Mecklenburg-Vorpommern,2.62,12027.300257664601,2.1783774777971146e-4
Germany (insured),25,F,No,Niedersachsen,12.56,60244.716167005594,2.0848301393241146e-4
Germany (insured),25,F,No,Nordrhein-Westfalen,25.52,134266.03300694455,1.9007041042673874e-4
Germany (insured),25,F,No,Rheinland-Pfalz,6.12,30811.169664301997,1.9862926551245694e-4
Germany (insured),25,F,No,Saarland,1.62,7339.981755612804,2.2070899546326582e-4
Germany (insured),25,F,No,Sachsen,5.76,30184.92430812273,1.908237350938127e-4
Germany (insured),25,F,No,Sachsen-Anhalt,3.32,16094.189741058577,2.0628562564601843e-4
Germany (insured),25,F,No,Schleswig-Holstein,4.8,21890.17746231497,2.1927643155307623e-4
Germany (insured),25,F,No,Thüringen,2.96,15665.249611130166,1.889532611020075e-4
Germany (insured),25,F,Yes,Baden-Württemberg,6.42,21980.93945147132,2.9207122899245643e-4
Germany (insured),25,F,Yes,Bayern,7.26,26043.61169501036,2.787631794322493e-4
Germany (insured),25,F,Yes,Berlin,1.88,7331.726510833487,2.5641982106425806e-4
Germany (insured),25,F,Yes,Brandenburg,1.32,5004.512288355819,2.637619659904307e-4
Germany (insured),25,F,Yes,Bremen,0.4,1340.8530857746507,2.9831754443769516e-4
Germany (insured),25,F,Yes,Hamburg,1.08,3702.8087637661065,2.916704774408976e-4
Germany (insured),25,F,Yes,Hessen,3.5,12446.460825777518,2.812044362644237e-4
Germany (insured),25,F,Yes,Mecklenburg-Vorpommern,0.98,3158.68491615434,3.102557000820259e-4
Germany (insured),25,F,Yes,Niedersachsen,4.02,15821.84464992066,2.540790969035433e-4
Germany (insured),25,F,Yes,Nordrhein-Westfalen,10.62,35261.78644626826,3.0117589238374816e-4
Germany (insured),25,F,Yes,Rheinland-Pfalz,1.98,8091.822336079312,2.446914820622914e-4
Germany (insured),25,F,Yes,Saarland,0.68,1927.6719762215446,3.5275711240710005e-4
Germany (insured),25,F,Yes,Sachsen,2.26,7927.353858698896,2.850888253865496e-4
Germany (insured),25,F,Yes,Sachsen-Anhalt,1.2,4226.756901692152,2.839056108288576e-4
Germany (insured),25,F,Yes,Schleswig-Holstein,1.84,5748.935495153425,3.200592529784325e-4
Germany (insured),25,F,Yes,Thüringen,1.24,4114.105958478629,3.0140205733994864e-4
Germany (insured),25,M,No,Baden-Württemberg,50.44,83049.45613934289,6.073489501890324e-4
Germany (insured),25,M,No,Bayern,59.64,98399.2423049081,6.061022280557255e-4
Germany (insured),25,M,No,Berlin,16.1,27701.086235709823,5.812046452981791e-4
Germany (insured),25,M,No,Brandenburg,11.06,18908.29210044473,5.849285562782196e-4
Germany (insured),25,M,No,Bremen,3.08,5066.076442373832,6.079655597452438e-4
Germany (insured),25,M,No,Hamburg,8.24,13990.132437136748,5.889865615658473e-4
Germany (insured),25,M,No,Hessen,29.22,47025.8245659864,6.213607155149113e-4
Germany (insured),25,M,No,Mecklenburg-Vorpommern,7.58,11934.297211514526,6.351442289108248e-4
Germany (insured),25,M,No,Niedersachsen,35.76,59778.864147188615,5.982047419293727e-4
Germany (insured),25,M,No,Nordrhein-Westfalen,80.76,133227.7991725331,6.061797950697507e-4
Germany (insured),25,M,No,Rheinland-Pfalz,19.2,30572.917307344265,6.28006801149714e-4
Germany (insured),25,M,No,Saarland,4.34,7283.2241585350275,5.958899390614063e-4
Germany (insured),25,M,No,Sachsen,18.06,29951.51449475452,6.02974517470991e-4
Germany (insured),25,M,No,Sachsen-Anhalt,9.34,15969.738813654321,5.848561525636341e-4
Germany (insured),25,M,No,Schleswig-Holstein,12.76,21720.908121636152,5.874524181284018e-4
Germany (insured),25,M,No,Thüringen,9.62,15544.115532714859,6.188837171052483e-4
Germany (insured),25,M,Yes,Baden-Württemberg,21.32,30716.92213372956,6.940799572034266e-4
Germany (insured),25,M,Yes,Bayern,26.42,36394.24030455505,7.259390436209575e-4
Germany (insured),25,M,Yes,Berlin,6.9,10245.607237865275,6.734593509010649e-4
Germany (insured),25,M,Yes,Brandenburg,4.74,6993.47790016449,6.777743588620639e-4
Germany (insured),25,M,Yes,Bremen,1.04,1873.7543006040198,5.550354172181207e-4
Germany (insured),25,M,Yes,Hamburg,2.86,5174.432545242357,5.527176120267782e-4
Germany (insured),25,M,Yes,Hessen,12.08,17393.1131956388,6.945277630360603e-4
Germany (insured),25,M,Yes,Mecklenburg-Vorpommern,3.12,4414.05513302592,7.068330380960103e-4
Germany (insured),25,M,Yes,Niedersachsen,14.26,22109.990848960173,6.449572999561256e-4
Germany (insured),25,M,Yes,Nordrhein-Westfalen,33.2,49276.03531038896,6.73755503884875e-4
Germany (insured),25,M,Yes,Rheinland-Pfalz,7.42,11307.791332853358,6.561847297661151e-4
Germany (insured),25,M,Yes,Saarland,1.86,2693.795236718435,6.90475643674328e-4
Germany (insured),25,M,Yes,Sachsen,7.7,11077.95741586811,6.950739843944959e-4
Germany (insured),25,M,Yes,Sachsen-Anhalt,4.56,5906.615725598175,7.720156874668191e-4
Germany (insured),25,M,Yes,Schleswig-Holstein,5.5,8033.7605381394005,6.846108959670071e-4
Germany (insured),25,M,Yes,Thüringen,3.82,5749.193416209605,6.644410308461137e-4
Germany (insured),26,F,No,Baden-Württemberg,16.72,85565.28634075548,1.954063466043252e-4
Germany (insured),26,F,No,Bayern,19.36,101380.06598629917,1.909645630198778e-4
Germany (insured),26,F,No,Berlin,5.58,28540.239586055708,1.9551342528765234e-4
Germany (insured),26,F,No,Brandenburg,3.58,19481.083958872016,1.8376800836945254e-4
Germany (insured),26,F,No,Bremen,1,5219.543890673605,1.9158762162855297e-4
Germany (insured),26,F,No,Hamburg,2.9,14413.937713453744,2.011941537178411e-4
Germany (insured),26,F,No,Hessen,9.08,48450.38524572084,1.8740821056323695e-4
Germany (insured),26,F,No,Mecklenburg-Vorpommern,2.44,12295.824748877156,1.984413449144856e-4
Germany (insured),26,F,No,Niedersachsen,11.44,61589.75465531311,1.8574517895101104e-4
Germany (insured),26,F,No,Nordrhein-Westfalen,26.12,137263.68979009017,1.902906736657297e-4
Germany (insured),26,F,No,Rheinland-Pfalz,5.78,31499.06748679943,1.834974956773648e-4
Germany (insured),26,F,No,Saarland,1.62,7503.856010367467,2.1588900396833015e-4
Germany (insured),26,F,No,Sachsen,5.98,30858.840421338806,1.9378563544030145e-4
Germany (insured),26,F,No,Sachsen-Anhalt,3.24,16453.512616443015,1.9691843775426212e-4
Germany (insured),26,F,No,Schleswig-Holstein,4.56,22378.902998361576,2.0376333908475543e-4
Germany (insured),26,F,No,Thüringen,3.12,16014.995862693622,1.9481740905521756e-4
Germany (insured),26,F,Yes,Baden-Württemberg,6.5,22471.691362218608,2.8925281569719196e-4
Germany (insured),26,F,Yes,Bayern,7.22,26625.067834785637,2.711730180295381e-4
Germany (insured),26,F,Yes,Berlin,2.08,7495.416456943923,2.7750292621473235e-4
Germany (insured),26,F,Yes,Brandenburg,1.18,5116.2442720269955,2.3063793229178596e-4
Germany (insured),26,F,Yes,Bremen,0.38,1370.7893046213508,2.7721255098716013e-4
Germany (insured),26,F,Yes,Hamburg,1.06,3785.478591412094,2.80017433569632e-4
Germany (insured),26,F,Yes,Hessen,3.64,12724.34359988628,2.8606583682890576e-4
Germany (insured),26,F,Yes,Mecklenburg-Vorpommern,0.84,3229.206499705111,2.601258235039191e-4
Germany (insured),26,F,Yes,Niedersachsen,4.46,16175.087081193338,2.757326731913308e-4
Germany (insured),26,F,Yes,Nordrhein-Westfalen,9.74,36049.04984386206,2.701874263589889e-4
Germany (insured),26,F,Yes,Rheinland-Pfalz,2.86,8272.482370270556,3.457245204025091e-4
Germany (insured),26,F,Yes,Saarland,0.62,1970.7096592884252,0.00031460748014188285
Germany (insured),26,F,Yes,Sachsen,2.34,8104.341928836451,2.8873411568111813e-4
Germany (insured),26,F,Yes,Sachsen-Anhalt,1.12,4321.124525530489,2.591917898645843e-4
Germany (insured),26,F,Yes,Schleswig-Holstein,1.68,5877.287656135361,2.8584614167152946e-4
Germany (insured),26,F,Yes,Thüringen,1.32,4205.958509394283,3.1384047109634907e-4
Germany (insured),26,M,No,Baden-Württemberg,48.24,84356.60013112253,5.71858039857184e-4
Germany (insured),26,M,No,Bayern,56.98,99947.98186749745,5.70096553580634e-4
Germany (insured),26,M,No,Berlin,15.26,28137.083172017567,5.423447735043171e-4
Germany (insured),26,M,No,Brandenburg,11.28,19205.896221685958,5.873196371468159e-4
Germany (insured),26,M,No,Bremen,2.7,5145.813164218639,5.246984128328684e-4
Germany (insured),26,M,No,Hamburg,8.74,14210.327949660295,6.150456225191435e-4
Germany (insured),26,M,No,Hessen,25.4,47765.98021416761,5.317592120189809e-4
Germany (insured),26,M,No,Mecklenburg-Vorpommern,7.36,12122.13522540796,6.071537615397544e-4
Germany (insured),26,M,No,Niedersachsen,34.82,60719.74427738844,5.734543255144554e-4
Germany (insured),26,M,No,Nordrhein-Westfalen,76.28,135324.7173863527,5.636812067541234e-4
Germany (insured),26,M,No,Rheinland-Pfalz,16.76,31054.114981925293,5.397030316193192e-4
Germany (insured),26,M,No,Saarland,4.32,7397.857331853347,5.839528671902264e-4
Germany (insured),26,M,No,Sachsen,17.76,30422.93169646179,5.837701697258027e-4
Germany (insured),26,M,No,Sachsen-Anhalt,9.04,16221.092032699302,5.572991005646665e-4
Germany (insured),26,M,No,Schleswig-Holstein,12.2,22062.780975078524,5.529674619795558e-4
Germany (insured),26,M,No,Thüringen,9.8,15788.7697203597,6.206943399372562e-4
Germany (insured),26,M,Yes,Baden-Württemberg,21.2,31200.38634986724,6.794787654958064e-4
Germany (insured),26,M,Yes,Bayern,23.84,36967.06178660865,6.44898427081269e-4
Germany (insured),26,M,Yes,Berlin,7.16,10406.866378691428,6.88007296284735e-4
Germany (insured),26,M,Yes,Brandenburg,4.86,7103.550657335901,6.841648964635783e-4
Germany (insured),26,M,Yes,Bremen,1.18,1903.2459648479899,6.199934332156828e-4
Germany (insured),26,M,Yes,Hamburg,3.34,5255.874721107232,6.354793782634866e-4
Germany (insured),26,M,Yes,Hessen,11.74,17666.869394281173,6.645206764136876e-4
Germany (insured),26,M,Yes,Mecklenburg-Vorpommern,3.12,4483.52946693171,6.958803378034142e-4
Germany (insured),26,M,Yes,Niedersachsen,14.72,22457.987609445034,6.554460825247446e-4
Germany (insured),26,M,Yes,Nordrhein-Westfalen,33.56,50051.60780043183,6.705079312099632e-4
Germany (insured),26,M,Yes,Rheinland-Pfalz,7.44,11485.76855495867,6.477581334152848e-4
Germany (insured),26,M,Yes,Saarland,1.78,2736.193807671785,6.505387136719654e-4
Germany (insured),26,M,Yes,Sachsen,6.68,11252.317202800934,5.936555004276994e-4
Germany (insured),26,M,Yes,Sachsen-Anhalt,4.22,5999.581984697003,7.033823374301506e-4
Germany (insured),26,M,Yes,Schleswig-Holstein,5.14,8160.206662015345,6.298860081480537e-4
Germany (insured),26,M,Yes,Thüringen,3.92,5839.681951365917,6.71269434302514e-4
Germany (insured),27,F,No,Baden-Württemberg,17.74,88896.11433596212,1.9955877860933054e-4
Germany (insured),27,F,No,Bayern,19.28,105326.52110126581,1.8304981308044262e-4
Germany (insured),27,F,No,Berlin,5.2,29651.234863095517,1.7537212274663198e-4
Germany (insured),27,F,No,Brandenburg,4.22,20239.430510401937,2.0850389035556883e-4
Germany (insured),27,F,No,Bremen,1.36,5422.726789449046,2.5079633417013385e-4
Germany (insured),27,F,No,Hamburg,3.22,14975.03379938209,2.150245564142143e-4
Germany (insured),27,F,No,Hessen,10,50336.42929999203,1.986632770553231e-4
Germany (insured),27,F,No,Mecklenburg-Vorpommern,2.14,12774.468355989204,1.6752164867954593e-4
Germany (insured),27,F,No,Niedersachsen,12.94,63987.2792566667,2.0222769510319207e-4
Germany (insured),27,F,No,Nordrhein-Westfalen,27.7,142606.9985106083,1.942401164690346e-4
Germany (insured),27,F,No,Rheinland-Pfalz,6.46,32725.242029009332,1.974011374544923e-4
Germany (insured),27,F,No,Saarland,1.44,7795.961077038956,1.8471102995128567e-4
Germany (insured),27,F,No,Sachsen,5.98,32060.09263436449,1.8652472618217494e-4
Germany (insured),27,F,No,Sachsen-Anhalt,3.14,17094.003904277695,1.8369014173526832e-4
Germany (insured),27,F,No,Schleswig-Holstein,4.14,23250.053903088366,1.7806410330300663e-4
Germany (insured),27,F,No,Thüringen,3.24,16638.416864876024,1.947300651445808e-4
Germany (insured),27,F,Yes,Baden-Württemberg,6.72,23346.454270050657,2.878381411699233e-4
Germany (insured),27,F,Yes,Bayern,8.42,27661.510592251634,3.0439407753669667e-4
Germany (insured),27,F,Yes,Berlin,2.26,7787.192994348319,2.9022010904830933e-4
Germany (insured),27,F,Yes,Brandenburg,1.62,5315.405992630811,3.047744616772342e-4
Germany (insured),27,F,Yes,Bremen,0.34,1424.150469956315,2.3873881810426207e-4
Germany (insured),27,F,Yes,Hamburg,1.2,3932.8371594336813,3.0512323580994565e-4
Germany (insured),27,F,Yes,Hessen,4.08,13219.668301008009,3.086310418007158e-4
Germany (insured),27,F,Yes,Mecklenburg-Vorpommern,1.26,3354.910881370902,3.7556884357093024e-4
Germany (insured),27,F,Yes,Niedersachsen,4.74,16804.740006801352,2.820632748903933e-4
Germany (insured),27,F,Yes,Nordrhein-Westfalen,10.28,37452.34304319007,2.7448215958465126e-4
Germany (insured),27,F,Yes,Rheinland-Pfalz,2.64,8594.508007618611,3.071729059603841e-4
Germany (insured),27,F,Yes,Saarland,0.56,2047.424121242554,2.735144097355577e-4
Germany (insured),27,F,Yes,Sachsen,2.86,8419.822308014918,3.396746267765693e-4
Germany (insured),27,F,Yes,Sachsen-Anhalt,1.32,4489.334358699193,2.9403022687365097e-4
Germany (insured),27,F,Yes,Schleswig-Holstein,1.76,6106.074762427248,2.882375451460041e-4
Germany (insured),27,F,Yes,Thüringen,1.18,4369.685237240168,2.700423339291302e-4
Germany (insured),27,M,No,Baden-Württemberg,45.82,87343.32198021661,5.24596488445657e-4
Germany (insured),27,M,No,Bayern,55.24,103486.73071171955,5.337882414498214e-4
Germany (insured),27,M,No,Berlin,16.36,29133.302092042977,5.615566662616085e-4
Germany (insured),27,M,No,Brandenburg,10.6,19885.89837667536,5.330410424118927e-4
Germany (insured),27,M,No,Bremen,2.84,5328.005341061213,5.330324986938431e-4
Germany (insured),27,M,No,Hamburg,8.08,14713.45748432707,5.491571242589923e-4
Germany (insured),27,M,No,Hessen,25.44,49457.178016441474,5.143843830220714e-4
Germany (insured),27,M,No,Mecklenburg-Vorpommern,6.68,12551.330404909288,5.322144971490198e-4
Germany (insured),27,M,No,Niedersachsen,33.44,62869.58183156664,5.318947418735632e-4
Germany (insured),27,M,No,Nordrhein-Westfalen,73.26,140116.01160058202,5.228524503597539e-4
Germany (insured),27,M,No,Rheinland-Pfalz,16.3,32153.614055816688,5.069414583288898e-4
Germany (insured),27,M,No,Saarland,4.16,7659.785172652792,5.430961712675917e-4
Germany (insured),27,M,No,Sachsen,16.74,31500.083154321408,5.314271685566482e-4
Germany (insured),27,M,No,Sachsen-Anhalt,8.58,16795.414491344174,5.108537216763457e-4
Germany (insured),27,M,No,Schleswig-Holstein,11.94,22843.93372290878,5.226770548728263e-4
Germany (insured),27,M,No,Thüringen,8.48,16347.78541588102,5.187246947688782e-4
Germany (insured),27,M,Yes,Baden-Württemberg,22.06,32305.06429405272,6.828650702936749e-4
Germany (insured),27,M,Yes,Bayern,24.18,38275.914098855166,6.317288709957478e-4
Germany (insured),27,M,Yes,Berlin,7.42,10775.33091075562,6.886099426045072e-4
Germany (insured),27,M,Yes,Brandenburg,4.66,7355.058303701846,6.335775744503063e-4
Germany (insured),27,M,Yes,Bremen,1.18,1970.632112447298,5.987926374215915e-4
Germany (insured),27,M,Yes,Hamburg,3.58,5441.963727079874,6.578507648232722e-4
Germany (insured),27,M,Yes,Hessen,12.3,18292.380910190685,6.724111016706235e-4
Germany (insured),27,M,Yes,Mecklenburg-Vorpommern,3.22,4642.272889486996,6.936257468388148e-4
Germany (insured),27,M,Yes,Niedersachsen,15.6,23253.133006195883,6.708773392318069e-4
Germany (insured),27,M,Yes,Nordrhein-Westfalen,33.04,51823.7303180235,6.375457690375714e-4
Germany (insured),27,M,Yes,Rheinland-Pfalz,8.16,11892.432595986997,6.861506200803295e-4
Germany (insured),27,M,Yes,Saarland,1.76,2833.071228241444,6.21233939498399e-4
Germany (insured),27,M,Yes,Sachsen,7.3,11650.715687214764,6.265709503160272e-4
Germany (insured),27,M,Yes,Sachsen-Anhalt,3.96,6212.002620086203,6.374755843140723e-4
Germany (insured),27,M,Yes,Schleswig-Holstein,5.9,8449.126171486809,6.982970641284395e-4
Germany (insured),27,M,Yes,Thüringen,3.66,6046.441181216268,6.053147447080226e-4
Germany (insured),28,F,No,Baden-Württemberg,18.48,96952.1965002679,1.9060939996288722e-4
Germany (insured),28,F,No,Bayern,22.22,114871.58518433143,1.934333888084172e-4
Germany (insured),28,F,No,Berlin,6.14,32338.335262416265,1.8986753492954015e-4
Germany (insured),28,F,No,Brandenburg,4.54,22073.599713055093,2.0567556080646358e-4
Germany (insured),28,F,No,Bremen,1.22,5914.153584610002,2.062848017972889e-4
Germany (insured),28,F,No,Hamburg,3.48,16332.124641903592,2.130769925102891e-4
Germany (insured),28,F,No,Hessen,10.56,54898.09561496681,1.923563992832028e-4
Germany (insured),28,F,No,Mecklenburg-Vorpommern,2.4,13932.136128646182,1.7226360536811764e-4
Germany (insured),28,F,No,Niedersachsen,14.62,69786.03416302765,2.0949750441250341e-4
Germany (insured),28,F,No,Nordrhein-Westfalen,30.3,155530.5520965915,1.9481702849728414e-4
Germany (insured),28,F,No,Rheinland-Pfalz,6.68,35690.91989470475,1.8716244971290504e-4
Germany (insured),28,F,No,Saarland,1.78,8502.458807063456,2.0935120538558293e-4
Germany (insured),28,F,No,Sachsen,6.38,34965.49229538445,1.824656134140053e-4
Germany (insured),28,F,No,Sachsen-Anhalt,3.66,18643.12335678132,1.9631903570861144e-4
Germany (insured),28,F,No,Schleswig-Holstein,4.82,25357.056509073434,1.900851543346632e-4
Germany (insured),28,F,No,Thüringen,3.58,18146.249398937503,1.9728594715608922e-4
Germany (insured),28,F,Yes,Baden-Württemberg,7.94,25462.193020272378,3.1183488373049274e-4
Germany (insured),28,F,Yes,Bayern,9.4,30168.295098915325,3.115853901978693e-4
Germany (insured),28,F,Yes,Berlin,2.94,8492.89612952346,3.4617166572658463e-4
Germany (insured),28,F,Yes,Brandenburg,1.58,5797.106995347802,2.7254973925234697e-4
Germany (insured),28,F,Yes,Bremen,0.58,1553.2120525238386,3.7341971372006086e-4
Germany (insured),28,F,Yes,Hamburg,1.42,4289.2448554494285,3.310606057371401e-4
Germany (insured),28,F,Yes,Hessen,4.24,14417.681676657952,2.9408334121181965e-4
Germany (insured),28,F,Yes,Mecklenburg-Vorpommern,1.14,3658.944841866675,3.115652324013742e-4
